sensor_id,sensor_name,utm_x,utm_y,magnitude_id,magnitude_name,entry_date,value,is_interpolated
28079055,Urb. Embajada,450778.88,4.479239e+06,42,HIDROCARBS_TOTALES,2010-08-30 01:00:00,1.0,False
28079050,Plaza Castilla,441609.94,4.4796625e+06,9,<PM2.5,2010-04-02 18:00:00,8.0,False
28079036,Moratalaz,445245.5,4.4732375e+06,12,NOX,2010-08-23 03:00:00,38.0,False
28079048,Castellana,441449.62,4.4768115e+06,10,<PM10,2010-05-08 03:00:00,9.0,True
28079038,Cuatro Caminos,440033.47,4.47745e+06,30,BENCENO,2010-11-20 03:00:00,0.0,False
28079016,Arturo Soria,445786.2,4.476796e+06,14,O3,2010-12-08 21:00:00,13.0,False
28079054,Ensanche de Vallecas,448033.22,4.469339e+06,14,O3,2010-11-01 17:00:00,54.0,False
28079055,Urb. Embajada,450778.88,4.479239e+06,42,HIDROCARBS_TOTALES,2010-05-28 05:00:00,1.0,False
28079018,Farolillo,437891.7,4.471833e+06,1,SO2,2010-08-26 04:00:00,6.0,False
28079047,Méndez Álvaro,441715.44,4.47217e+06,8,NO2,2010-05-21 02:00:00,95.0,False
28079024,Casa de Campo,436598.56,4.4745715e+06,35,ETILBENCENO,2010-06-08 07:00:00,0.0,False
28079057,Sanchinarro,444026.8,4.4828205e+06,6,CO,2010-05-21 04:00:00,0.0,False
28079049,Parque del Retiro,442095.53,4.4739815e+06,12,NOX,2010-02-20 11:00:00,17.0,False
28079008,Escuelas Aguirre,442117.25,4.4747705e+06,1,SO2,2010-08-30 06:00:00,6.0,False
28079038,Cuatro Caminos,440033.47,4.47745e+06,7,NO,2010-06-04 03:00:00,7.0,False
28079027,Barajas Pueblo,450835.2,4.480854e+06,43,METANO,2010-04-17 01:00:00,1.0,False
28079024,Casa de Campo,436598.56,4.4745715e+06,7,NO,2010-06-01 03:00:00,2.0,False
28079036,Moratalaz,445245.5,4.4732375e+06,6,CO,2010-12-09 00:00:00,0.0,False
28079018,Farolillo,437891.7,4.471833e+06,10,<PM10,2010-12-28 20:00:00,69.0,False
28079016,Arturo Soria,445786.2,4.476796e+06,7,NO,2010-06-21 20:00:00,8.0,False
28079048,Castellana,441449.62,4.4768115e+06,7,NO,2010-05-16 03:00:00,5.0,True
28079027,Barajas Pueblo,450835.2,4.480854e+06,12,NOX,2010-03-20 02:00:00,70.0,False
28079024,Casa de Campo,436598.56,4.4745715e+06,44,HIDROCARBS_NO_METANICOS,2010-05-14 22:00:00,0.0,False
28079027,Barajas Pueblo,450835.2,4.480854e+06,42,HIDROCARBS_TOTALES,2010-02-17 16:00:00,1.0,False
28079024,Casa de Campo,436598.56,4.4745715e+06,42,HIDROCARBS_TOTALES,2010-12-08 03:00:00,1.0,False
28079057,Sanchinarro,444026.8,4.4828205e+06,7,NO,2010-11-11 01:00:00,1.0,False
28079039,Barrio del Pilar,439689.06,4.4810815e+06,8,NO2,2010-09-12 06:00:00,39.0,False
28079038,Cuatro Caminos,440033.47,4.47745e+06,12,NOX,2010-03-20 00:00:00,85.0,False
28079055,Urb. Embajada,450778.88,4.479239e+06,30,BENCENO,2010-08-24 09:00:00,0.0,False
28079008,Escuelas Aguirre,442117.25,4.4747705e+06,42,HIDROCARBS_TOTALES,2010-06-19 03:00:00,1.0,False
28079039,Barrio del Pilar,439689.06,4.4810815e+06,6,CO,2010-10-31 22:00:00,0.0,False
28079016,Arturo Soria,445786.2,4.476796e+06,7,NO,2010-06-29 11:00:00,8.0,False
28079011,Ramón y Cajal,442564.03,4.4780885e+06,7,NO,2010-04-15 18:00:00,14.0,False
28079050,Plaza Castilla,441609.94,4.4796625e+06,8,NO2,2010-01-09 07:00:00,52.0,True
28079054,Ensanche de Vallecas,448033.22,4.469339e+06,12,NOX,2010-02-01 11:00:00,69.0,False
28079004,Plaza de España,439579.34,4.4750495e+06,8,NO2,2010-04-12 08:00:00,59.0,False
28079018,Farolillo,437891.7,4.471833e+06,7,NO,2010-02-26 15:00:00,9.0,False
28079050,Plaza Castilla,441609.94,4.4796625e+06,12,NOX,2010-02-05 02:00:00,82.0,True
28079049,Parque del Retiro,442095.53,4.4739815e+06,14,O3,2010-01-24 23:00:00,74.0,False
28079038,Cuatro Caminos,440033.47,4.47745e+06,20,TOLUENO,2010-11-19 12:00:00,7.0,False
28079047,Méndez Álvaro,441715.44,4.47217e+06,9,<PM2.5,2010-11-01 03:00:00,3.0,False
28079060,Tres Olivos,441556.7,4.483544e+06,8,NO2,2010-04-22 16:00:00,20.0,False
28079024,Casa de Campo,436598.56,4.4745715e+06,12,NOX,2010-11-25 05:00:00,28.0,False
28079036,Moratalaz,445245.5,4.4732375e+06,12,NOX,2010-04-27 19:00:00,114.0,False
28079024,Casa de Campo,436598.56,4.4745715e+06,6,CO,2010-10-19 20:00:00,0.0,False
28079008,Escuelas Aguirre,442117.25,4.4747705e+06,12,NOX,2010-10-17 14:00:00,55.0,False
28079004,Plaza de España,439579.34,4.4750495e+06,8,NO2,2010-02-15 04:00:00,20.0,False
28079008,Escuelas Aguirre,442117.25,4.4747705e+06,1,SO2,2010-11-29 08:00:00,23.0,False
28079008,Escuelas Aguirre,442117.25,4.4747705e+06,20,TOLUENO,2010-10-31 13:00:00,1.0,False
28079018,Farolillo,437891.7,4.471833e+06,7,NO,2010-12-25 02:00:00,60.0,False
28079047,Méndez Álvaro,441715.44,4.47217e+06,12,NOX,2010-07-29 23:00:00,31.0,False
28079059,Juan Carlos I,447744.47,4.4790775e+06,8,NO2,2010-10-30 14:00:00,21.0,False
28079017,Villaverde,439420.7,4.4665325e+06,14,O3,2010-09-07 10:00:00,21.180986,True
28079057,Sanchinarro,444026.8,4.4828205e+06,10,<PM10,2010-07-22 13:00:00,22.0,False
28079039,Barrio del Pilar,439689.06,4.4810815e+06,14,O3,2010-01-21 16:00:00,12.0,False
28079057,Sanchinarro,444026.8,4.4828205e+06,10,<PM10,2010-10-25 19:00:00,26.0,False
28079039,Barrio del Pilar,439689.06,4.4810815e+06,8,NO2,2010-11-21 15:00:00,35.0,False
28079038,Cuatro Caminos,440033.47,4.47745e+06,7,NO,2010-10-07 03:00:00,5.0,False
28079038,Cuatro Caminos,440033.47,4.47745e+06,1,SO2,2010-08-10 06:00:00,9.0,False
28079008,Escuelas Aguirre,442117.25,4.4747705e+06,1,SO2,2010-12-22 02:00:00,8.0,False
28079055,Urb. Embajada,450778.88,4.479239e+06,8,NO2,2010-08-22 04:00:00,38.0,False
28079055,Urb. Embajada,450778.88,4.479239e+06,10,<PM10,2010-07-29 00:00:00,10.0,False
28079004,Plaza de España,439579.34,4.4750495e+06,6,CO,2010-08-15 13:00:00,0.0,False
28079059,Juan Carlos I,447744.47,4.4790775e+06,8,NO2,2010-09-23 03:00:00,18.0,False
28079024,Casa de Campo,436598.56,4.4745715e+06,30,BENCENO,2010-08-20 11:00:00,1.0,False
28079036,Moratalaz,445245.5,4.4732375e+06,12,NOX,2010-03-04 01:00:00,107.0,False
28079038,Cuatro Caminos,440033.47,4.47745e+06,7,NO,2010-12-05 02:00:00,21.0,False
28079038,Cuatro Caminos,440033.47,4.47745e+06,10,<PM10,2010-09-24 19:00:00,46.0,False
28079008,Escuelas Aguirre,442117.25,4.4747705e+06,44,HIDROCARBS_NO_METANICOS,2010-03-14 03:00:00,0.0,False
28079048,Castellana,441449.62,4.4768115e+06,12,NOX,2010-05-08 12:00:00,35.0,True
28079054,Ensanche de Vallecas,448033.22,4.469339e+06,14,O3,2010-09-12 13:00:00,88.0,False
