sensor_id,sensor_name,utm_x,utm_y,magnitude_id,magnitude_name,entry_date,value,is_interpolated
28079008,Escuelas Aguirre,442117.25,4.4747705e+06,12,NOX,2006-08-16 01:00:00,56.0,False
28079008,Escuelas Aguirre,442117.25,4.4747705e+06,10,<PM10,2006-06-09 09:00:00,110.0,False
28079035,Plaza del Carmen,440346.38,4.4745245e+06,14,O3,2006-04-09 22:00:00,35.0,False
28079027,Barajas Pueblo,450835.2,4.480854e+06,42,HIDROCARBS_TOTALES,2006-02-10 05:00:00,1.0,False
28079008,Escuelas Aguirre,442117.25,4.4747705e+06,12,NOX,2006-09-11 13:00:00,135.0,False
28079039,Barrio del Pilar,439689.06,4.4810815e+06,14,O3,2006-06-21 07:00:00,13.0,False
28079008,Escuelas Aguirre,442117.25,4.4747705e+06,1,SO2,2006-12-19 03:00:00,16.0,False
28079008,Escuelas Aguirre,442117.25,4.4747705e+06,12,NOX,2006-11-23 01:00:00,104.0,False
28079039,Barrio del Pilar,439689.06,4.4810815e+06,12,NOX,2006-12-23 00:00:00,81.0,True
28079040,Vallecas,444701.7,4.471043e+06,8,NO2,2006-02-03 22:00:00,67.0,False
28079004,Plaza de España,439579.34,4.4750495e+06,12,NOX,2006-06-04 22:00:00,172.0,False
28079018,Farolillo,437891.7,4.471833e+06,8,NO2,2006-09-05 13:00:00,33.0,False
28079016,Arturo Soria,445786.2,4.476796e+06,8,NO2,2006-05-09 18:00:00,60.0,False
28079008,Escuelas Aguirre,442117.25,4.4747705e+06,42,HIDROCARBS_TOTALES,2006-04-17 00:00:00,1.0,False
28079024,Casa de Campo,436598.56,4.4745715e+06,9,<PM2.5,2006-12-05 05:00:00,2.0,False
28079027,Barajas Pueblo,450835.2,4.480854e+06,7,NO,2006-01-28 22:00:00,9.0,False
28079011,Ramón y Cajal,442564.03,4.4780885e+06,8,NO2,2006-10-09 06:00:00,38.0,False
28079011,Ramón y Cajal,442564.03,4.4780885e+06,8,NO2,2006-04-12 22:00:00,26.0,False
28079035,Plaza del Carmen,440346.38,4.4745245e+06,14,O3,2006-04-06 15:00:00,56.0,False
28079018,Farolillo,437891.7,4.471833e+06,10,<PM10,2006-12-22 15:00:00,16.0,False
28079024,Casa de Campo,436598.56,4.4745715e+06,12,NOX,2006-03-22 05:00:00,5.0,False
28079038,Cuatro Caminos,440033.47,4.47745e+06,12,NOX,2006-06-19 17:00:00,90.0,False
28079039,Barrio del Pilar,439689.06,4.4810815e+06,12,NOX,2006-02-14 17:00:00,163.0,False
28079038,Cuatro Caminos,440033.47,4.47745e+06,1,SO2,2006-12-02 14:00:00,14.0,False
28079027,Barajas Pueblo,450835.2,4.480854e+06,44,HIDROCARBS_NO_METANICOS,2006-07-26 23:00:00,0.0,False
28079024,Casa de Campo,436598.56,4.4745715e+06,35,ETILBENCENO,2006-06-12 03:00:00,1.0,False
28079008,Escuelas Aguirre,442117.25,4.4747705e+06,20,TOLUENO,2006-11-15 12:00:00,10.0,False
28079024,Casa de Campo,436598.56,4.4745715e+06,8,NO2,2006-03-22 04:00:00,3.0,False
28079024,Casa de Campo,436598.56,4.4745715e+06,8,NO2,2006-11-08 14:00:00,53.0,False
28079040,Vallecas,444701.7,4.471043e+06,10,<PM10,2006-01-18 06:00:00,8.0,False
28079018,Farolillo,437891.7,4.471833e+06,1,SO2,2006-11-21 06:00:00,4.0,False
28079016,Arturo Soria,445786.2,4.476796e+06,12,NOX,2006-11-21 18:00:00,123.0,False
28079011,Ramón y Cajal,442564.03,4.4780885e+06,7,NO,2006-10-07 04:00:00,58.0,False
28079008,Escuelas Aguirre,442117.25,4.4747705e+06,6,CO,2006-05-15 19:00:00,0.0,False
28079011,Ramón y Cajal,442564.03,4.4780885e+06,7,NO,2006-09-10 23:00:00,18.0,False
28079039,Barrio del Pilar,439689.06,4.4810815e+06,12,NOX,2006-12-24 16:00:00,81.0,True
28079036,Moratalaz,445245.5,4.4732375e+06,12,NOX,2006-05-21 04:00:00,57.0,False
28079024,Casa de Campo,436598.56,4.4745715e+06,43,METANO,2006-11-15 18:00:00,1.0,False
28079027,Barajas Pueblo,450835.2,4.480854e+06,7,NO,2006-04-18 00:00:00,4.0,False
28079016,Arturo Soria,445786.2,4.476796e+06,14,O3,2006-06-14 22:00:00,76.0,False
28079038,Cuatro Caminos,440033.47,4.47745e+06,12,NOX,2006-02-06 10:00:00,296.0,False
28079038,Cuatro Caminos,440033.47,4.47745e+06,1,SO2,2006-09-06 09:00:00,12.0,False
28079008,Escuelas Aguirre,442117.25,4.4747705e+06,35,ETILBENCENO,2006-07-06 01:00:00,0.0,False
28079004,Plaza de España,439579.34,4.4750495e+06,7,NO,2006-10-18 08:00:00,59.0,False
28079040,Vallecas,444701.7,4.471043e+06,10,<PM10,2006-10-28 12:00:00,73.0,False
28079004,Plaza de España,439579.34,4.4750495e+06,7,NO,2006-07-10 06:00:00,4.0,False
28079027,Barajas Pueblo,450835.2,4.480854e+06,43,METANO,2006-06-21 13:00:00,1.0,False
28079027,Barajas Pueblo,450835.2,4.480854e+06,42,HIDROCARBS_TOTALES,2006-01-29 18:00:00,1.0,False
28079024,Casa de Campo,436598.56,4.4745715e+06,30,BENCENO,2006-08-21 07:00:00,0.0,False
28079039,Barrio del Pilar,439689.06,4.4810815e+06,8,NO2,2006-12-22 11:00:00,42.0,True
28079038,Cuatro Caminos,440033.47,4.47745e+06,1,SO2,2006-04-22 12:00:00,10.0,False
28079036,Moratalaz,445245.5,4.4732375e+06,1,SO2,2006-10-18 02:00:00,8.0,False
28079040,Vallecas,444701.7,4.471043e+06,8,NO2,2006-08-31 02:00:00,10.0,False
28079035,Plaza del Carmen,440346.38,4.4745245e+06,6,CO,2006-01-29 22:00:00,0.0,False
28079011,Ramón y Cajal,442564.03,4.4780885e+06,8,NO2,2006-11-11 08:00:00,31.0,False
28079036,Moratalaz,445245.5,4.4732375e+06,10,<PM10,2006-07-08 11:00:00,67.0,False
28079036,Moratalaz,445245.5,4.4732375e+06,7,NO,2006-03-04 09:00:00,12.0,False
