sensor_id,sensor_name,utm_x,utm_y,magnitude_id,magnitude_name,entry_date,value,is_interpolated
28079036,Moratalaz,445245.5,4.4732375e+06,1002,TI_RBF_LINEAR,2017-04-20 15:00:00,206.39572,False
28079018,Farolillo,437891.7,4.471833e+06,14,O3,2017-02-27 10:00:00,49.0,False
28079018,Farolillo,437891.7,4.471833e+06,12,NOX,2017-05-10 01:00:00,7.0,False
28079059,Juan Carlos I,447744.47,4.4790775e+06,1014,SP_KRIGING,2017-04-04 11:00:00,29.050909,False
28079017,Villaverde,439420.7,4.4665325e+06,14,O3,2017-10-30 12:00:00,45.0,False
28079040,Vallecas,444701.7,4.471043e+06,8,NO2,2017-08-02 16:00:00,18.0,False
28079035,Plaza del Carmen,440346.38,4.4745245e+06,1020,OC_RBF_MULTIQUADRIQ,2017-06-29 22:00:00,3.795131,False
28079016,Arturo Soria,445786.2,4.476796e+06,1003,TI_IDW,2017-01-29 13:00:00,419.42764,False
28079008,Escuelas Aguirre,442117.25,4.4747705e+06,1001,TI_RBF_GAUSSIAN,2017-03-16 03:00:00,5.2089978e-23,False
28079050,Plaza Castilla,441609.94,4.4796625e+06,1013,SP_IDW,2017-09-16 15:00:00,24.692831,False
28079055,Urb. Embajada,450778.88,4.479239e+06,1002,TI_RBF_LINEAR,2017-05-14 12:00:00,356.0929,False
28079024,Casa de Campo,436598.56,4.4745715e+06,1002,TI_RBF_LINEAR,2017-03-23 07:00:00,4322.092,False
28079056,Plaza Elíptica,438991.9,4.4707415e+06,1004,TI_KRIGING,2017-05-12 20:00:00,619.4162,False
28079057,Sanchinarro,444026.8,4.4828205e+06,1000,TI_RBF_MULTICUADRIC,2017-08-08 03:00:00,52.25292,False
28079060,Tres Olivos,441556.7,4.483544e+06,1003,TI_IDW,2017-02-11 05:00:00,44.443478,False
28079035,Plaza del Carmen,440346.38,4.4745245e+06,12,NOX,2017-09-22 11:00:00,72.0,False
28079018,Farolillo,437891.7,4.471833e+06,14,O3,2017-09-25 17:00:00,81.0,False
28079054,Ensanche de Vallecas,448033.22,4.469339e+06,1013,SP_IDW,2017-01-30 15:00:00,10.742358,False
28079016,Arturo Soria,445786.2,4.476796e+06,7,NO,2017-03-06 05:00:00,2.0,False
28079058,El Pardo,434381.6,4.4855485e+06,1010,SP_RBF_MULTIQUADRIQ,2017-03-13 23:00:00,29.724957,False
28079039,Barrio del Pilar,439689.06,4.4810815e+06,1020,OC_RBF_MULTIQUADRIQ,2017-10-14 04:00:00,4.1534085,False
28079049,Parque del Retiro,442095.53,4.4739815e+06,1023,OC_IDW,2017-03-24 08:00:00,10.018584,False
28079008,Escuelas Aguirre,442117.25,4.4747705e+06,1002,TI_RBF_LINEAR,2017-06-23 10:00:00,1059.85,False
28079016,Arturo Soria,445786.2,4.476796e+06,1014,SP_KRIGING,2017-07-08 06:00:00,7.7704287,False
28079057,Sanchinarro,444026.8,4.4828205e+06,1,SO2,2017-11-10 05:00:00,13.0,False
28079039,Barrio del Pilar,439689.06,4.4810815e+06,1011,SP_RBF_GAUSSIAN,2017-01-22 03:00:00,2.6684047e-10,False
28079054,Ensanche de Vallecas,448033.22,4.469339e+06,1021,OC_RBF_GAUSSIAN,2017-11-28 08:00:00,0.0,False
28079038,Cuatro Caminos,440033.47,4.47745e+06,1004,TI_KRIGING,2017-05-25 22:00:00,480.04205,False
28079059,Juan Carlos I,447744.47,4.4790775e+06,1024,OC_KRIGING,2017-08-21 22:00:00,6.0563126,False
28079049,Parque del Retiro,442095.53,4.4739815e+06,1011,SP_RBF_GAUSSIAN,2017-10-21 19:00:00,0.0,False
28079040,Vallecas,444701.7,4.471043e+06,1021,OC_RBF_GAUSSIAN,2017-08-03 21:00:00,0.0,False
28079055,Urb. Embajada,450778.88,4.479239e+06,42,HIDROCARBS_TOTALES,2017-12-08 04:00:00,1.0,False
28079059,Juan Carlos I,447744.47,4.4790775e+06,1021,OC_RBF_GAUSSIAN,2017-10-18 07:00:00,5.5022e-39,False
28079055,Urb. Embajada,450778.88,4.479239e+06,1003,TI_IDW,2017-11-09 09:00:00,147.23651,False
28079050,Plaza Castilla,441609.94,4.4796625e+06,1011,SP_RBF_GAUSSIAN,2017-09-21 12:00:00,0.0,False
28079017,Villaverde,439420.7,4.4665325e+06,1021,OC_RBF_GAUSSIAN,2017-05-30 11:00:00,0.0,False
28079056,Plaza Elíptica,438991.9,4.4707415e+06,1002,TI_RBF_LINEAR,2017-03-13 22:00:00,354.68716,False
28079035,Plaza del Carmen,440346.38,4.4745245e+06,1013,SP_IDW,2017-11-20 23:00:00,11.222238,False
28079054,Ensanche de Vallecas,448033.22,4.469339e+06,1003,TI_IDW,2017-07-14 06:00:00,72.52348,False
28079039,Barrio del Pilar,439689.06,4.4810815e+06,1014,SP_KRIGING,2017-06-24 11:00:00,23.357931,False
28079055,Urb. Embajada,450778.88,4.479239e+06,20,TOLUENO,2017-12-30 01:00:00,2.0,False
28079047,Méndez Álvaro,441715.44,4.47217e+06,10,<PM10,2017-05-16 18:00:00,20.0,False
28079008,Escuelas Aguirre,442117.25,4.4747705e+06,6,CO,2017-08-07 12:00:00,0.0,False
28079047,Méndez Álvaro,441715.44,4.47217e+06,1000,TI_RBF_MULTICUADRIC,2017-07-17 22:00:00,137.60765,False
28079024,Casa de Campo,436598.56,4.4745715e+06,1024,OC_KRIGING,2017-05-01 00:00:00,4.4190044,False
28079016,Arturo Soria,445786.2,4.476796e+06,1012,SP_RBF_LINEAR,2017-08-26 20:00:00,17.167982,False
28079017,Villaverde,439420.7,4.4665325e+06,1002,TI_RBF_LINEAR,2017-01-29 14:00:00,57.457886,False
28079056,Plaza Elíptica,438991.9,4.4707415e+06,1014,SP_KRIGING,2017-10-21 21:00:00,24.88885,False
28079018,Farolillo,437891.7,4.471833e+06,1022,OC_RBF_LINEAR,2017-04-08 16:00:00,10.280651,False
28079035,Plaza del Carmen,440346.38,4.4745245e+06,1010,SP_RBF_MULTIQUADRIQ,2017-01-17 07:00:00,7.7545514,False
28079055,Urb. Embajada,450778.88,4.479239e+06,1002,TI_RBF_LINEAR,2017-03-11 14:00:00,620.2444,False
28079038,Cuatro Caminos,440033.47,4.47745e+06,1010,SP_RBF_MULTIQUADRIQ,2017-01-11 01:00:00,0.0,False
