sensor_id,sensor_name,utm_x,utm_y,magnitude_id,magnitude_name,entry_date,value,is_interpolated
28079038,Cuatro Caminos,440033.47,4.47745e+06,1023,OC_IDW,2022-09-12 18:00:00,12.032061,False
28079035,Plaza del Carmen,440346.38,4.4745245e+06,14,O3,2022-02-14 23:00:00,71.0,False
28079054,Ensanche de Vallecas,448033.22,4.469339e+06,8,NO2,2022-04-04 01:00:00,5.0,False
28079039,Barrio del Pilar,439689.06,4.4810815e+06,83,TEMP,2022-02-24 12:00:00,13.0,False
28079058,El Pardo,434381.6,4.4855485e+06,83,TEMP,2022-10-07 03:00:00,12.0,False
28079008,Escuelas Aguirre,442117.25,4.4747705e+06,89,PRECIPITACION,2022-10-29 21:00:00,0.0,True
28079027,Barajas Pueblo,450835.2,4.480854e+06,7,NO,2022-10-10 21:00:00,2.0,False
28079036,Moratalaz,445245.5,4.4732375e+06,1012,SP_RBF_LINEAR,2022-11-06 22:00:00,6.820373,False
28079038,Cuatro Caminos,440033.47,4.47745e+06,1021,OC_RBF_GAUSSIAN,2022-09-08 11:00:00,3.792809e-20,False
28079016,Arturo Soria,445786.2,4.476796e+06,83,TEMP,2022-04-17 07:00:00,11.0,False
28079049,Parque del Retiro,442095.53,4.4739815e+06,1012,SP_RBF_LINEAR,2022-08-18 01:00:00,2.9623623,False
28079017,Villaverde,439420.7,4.4665325e+06,1021,OC_RBF_GAUSSIAN,2022-07-20 03:00:00,0.0,False
28079018,Farolillo,437891.7,4.471833e+06,1022,OC_RBF_LINEAR,2022-09-09 18:00:00,20.630732,False
28079057,Sanchinarro,444026.8,4.4828205e+06,1020,OC_RBF_MULTIQUADRIQ,2022-01-13 14:00:00,13.5997715,False
28079056,Plaza Elíptica,438991.9,4.4707415e+06,7,NO,2022-09-06 05:00:00,2.0,False
28079016,Arturo Soria,445786.2,4.476796e+06,81,VV,2022-11-23 21:00:00,0.07442566,True
28079024,Casa de Campo,436598.56,4.4745715e+06,1024,OC_KRIGING,2022-06-19 17:00:00,4.7579055,False
28079054,Ensanche de Vallecas,448033.22,4.469339e+06,1011,SP_RBF_GAUSSIAN,2022-08-11 23:00:00,0.0,False
28079016,Arturo Soria,445786.2,4.476796e+06,1022,OC_RBF_LINEAR,2022-11-24 04:00:00,0.06411259,False
28079016,Arturo Soria,445786.2,4.476796e+06,81,VV,2022-08-11 14:00:00,0.7497939,True
28079036,Moratalaz,445245.5,4.4732375e+06,1013,SP_IDW,2022-08-23 15:00:00,10.786553,False
28079058,El Pardo,434381.6,4.4855485e+06,86,HR,2022-01-22 20:00:00,84.0,False
28079054,Ensanche de Vallecas,448033.22,4.469339e+06,1004,TI_KRIGING,2022-09-24 10:00:00,350.0925,False
28079040,Vallecas,444701.7,4.471043e+06,1024,OC_KRIGING,2022-11-26 00:00:00,4.9850574,False
28079058,El Pardo,434381.6,4.4855485e+06,12,NOX,2022-11-26 21:00:00,43.0,False
28079027,Barajas Pueblo,450835.2,4.480854e+06,8,NO2,2022-11-08 03:00:00,54.0,False
28079050,Plaza Castilla,441609.94,4.4796625e+06,12,NOX,2022-08-08 14:00:00,20.0,False
28079035,Plaza del Carmen,440346.38,4.4745245e+06,1023,OC_IDW,2022-01-12 09:00:00,4.8571076,False
28079035,Plaza del Carmen,440346.38,4.4745245e+06,1000,TI_RBF_MULTICUADRIC,2022-11-22 16:00:00,56.02865,False
28079035,Plaza del Carmen,440346.38,4.4745245e+06,88,RS,2022-02-06 21:00:00,0.62331134,True
28079047,Méndez Álvaro,441715.44,4.47217e+06,9,<PM2.5,2022-12-01 22:00:00,4.0,False
28079004,Plaza de España,439579.34,4.4750495e+06,81,VV,2022-11-12 17:00:00,3.838237,True
28079016,Arturo Soria,445786.2,4.476796e+06,81,VV,2022-03-22 06:00:00,1.2617253,True
28079056,Plaza Elíptica,438991.9,4.4707415e+06,8,NO2,2022-08-23 17:00:00,18.0,False
28079027,Barajas Pueblo,450835.2,4.480854e+06,12,NOX,2022-09-28 22:00:00,10.0,False
28079036,Moratalaz,445245.5,4.4732375e+06,1000,TI_RBF_MULTICUADRIC,2022-03-09 12:00:00,200.41542,False
28079050,Plaza Castilla,441609.94,4.4796625e+06,83,TEMP,2022-09-06 09:00:00,17.85352,True
28079058,El Pardo,434381.6,4.4855485e+06,14,O3,2022-05-12 21:00:00,68.0,False
28079035,Plaza del Carmen,440346.38,4.4745245e+06,86,HR,2022-07-01 19:00:00,22.0,False
28079040,Vallecas,444701.7,4.471043e+06,1003,TI_IDW,2022-08-28 03:00:00,44.901142,False
28079027,Barajas Pueblo,450835.2,4.480854e+06,1002,TI_RBF_LINEAR,2022-12-01 04:00:00,45.115646,False
28079047,Méndez Álvaro,441715.44,4.47217e+06,1020,OC_RBF_MULTIQUADRIQ,2022-06-25 20:00:00,1.5262946,False
28079039,Barrio del Pilar,439689.06,4.4810815e+06,1022,OC_RBF_LINEAR,2022-08-24 15:00:00,5.671091,False
28079018,Farolillo,437891.7,4.471833e+06,1021,OC_RBF_GAUSSIAN,2022-10-11 06:00:00,0.0,False
28079056,Plaza Elíptica,438991.9,4.4707415e+06,1002,TI_RBF_LINEAR,2022-04-03 05:00:00,161.00711,False
28079057,Sanchinarro,444026.8,4.4828205e+06,86,HR,2022-03-19 14:00:00,55.111042,True
28079004,Plaza de España,439579.34,4.4750495e+06,1012,SP_RBF_LINEAR,2022-08-30 21:00:00,33.410015,False
28079039,Barrio del Pilar,439689.06,4.4810815e+06,1021,OC_RBF_GAUSSIAN,2022-03-20 00:00:00,1.1655225e-10,False
28079008,Escuelas Aguirre,442117.25,4.4747705e+06,1013,SP_IDW,2022-08-30 15:00:00,53.038918,False
28079004,Plaza de España,439579.34,4.4750495e+06,87,PRE,2022-02-16 02:00:00,955.48395,True
28079058,El Pardo,434381.6,4.4855485e+06,1023,OC_IDW,2022-01-04 00:00:00,0.73829323,False
28079040,Vallecas,444701.7,4.471043e+06,1014,SP_KRIGING,2022-03-02 23:00:00,12.339447,False
28079040,Vallecas,444701.7,4.471043e+06,10,<PM10,2022-02-01 17:00:00,19.0,False
28079016,Arturo Soria,445786.2,4.476796e+06,1013,SP_IDW,2022-10-05 21:00:00,23.115763,False
28079040,Vallecas,444701.7,4.471043e+06,10,<PM10,2022-02-01 15:00:00,14.0,False
28079018,Farolillo,437891.7,4.471833e+06,10,<PM10,2022-02-17 02:00:00,9.0,False
28079016,Arturo Soria,445786.2,4.476796e+06,83,TEMP,2022-03-16 12:00:00,13.0,False
28079060,Tres Olivos,441556.7,4.483544e+06,12,NOX,2022-04-02 16:00:00,11.0,False
28079060,Tres Olivos,441556.7,4.483544e+06,1011,SP_RBF_GAUSSIAN,2022-02-04 16:00:00,0.0,False
28079059,Juan Carlos I,447744.47,4.4790775e+06,83,TEMP,2022-04-10 10:00:00,13.0,False
28079035,Plaza del Carmen,440346.38,4.4745245e+06,89,PRECIPITACION,2022-04-16 10:00:00,0.0,True
28079008,Escuelas Aguirre,442117.25,4.4747705e+06,1012,SP_RBF_LINEAR,2022-03-10 19:00:00,41.12704,False
28079016,Arturo Soria,445786.2,4.476796e+06,86,HR,2022-08-01 23:00:00,24.71604,True
28079004,Plaza de España,439579.34,4.4750495e+06,1022,OC_RBF_LINEAR,2022-08-10 08:00:00,16.234655,False
28079056,Plaza Elíptica,438991.9,4.4707415e+06,86,HR,2022-04-18 18:00:00,32.0,False
28079036,Moratalaz,445245.5,4.4732375e+06,12,NOX,2022-12-31 03:00:00,55.0,False
28079017,Villaverde,439420.7,4.4665325e+06,1024,OC_KRIGING,2022-10-16 20:00:00,7.590281,False
28079058,El Pardo,434381.6,4.4855485e+06,1020,OC_RBF_MULTIQUADRIQ,2022-01-23 15:00:00,0.35669062,False
28079024,Casa de Campo,436598.56,4.4745715e+06,1010,SP_RBF_MULTIQUADRIQ,2022-09-07 17:00:00,36.524014,False
28079059,Juan Carlos I,447744.47,4.4790775e+06,14,O3,2022-07-31 04:00:00,28.0,False
28079054,Ensanche de Vallecas,448033.22,4.469339e+06,1010,SP_RBF_MULTIQUADRIQ,2022-06-12 19:00:00,22.021803,False
28079038,Cuatro Caminos,440033.47,4.47745e+06,1012,SP_RBF_LINEAR,2022-01-11 12:00:00,32.23429,False
28079027,Barajas Pueblo,450835.2,4.480854e+06,89,PRECIPITACION,2022-09-08 18:00:00,0.0,True
28079038,Cuatro Caminos,440033.47,4.47745e+06,35,ETILBENCENO,2022-04-07 04:00:00,0.0,False
28079004,Plaza de España,439579.34,4.4750495e+06,1024,OC_KRIGING,2022-01-21 21:00:00,6.6594796,False
28079047,Méndez Álvaro,441715.44,4.47217e+06,1023,OC_IDW,2022-11-29 08:00:00,10.545853,False
28079018,Farolillo,437891.7,4.471833e+06,20,TOLUENO,2022-07-26 23:00:00,0.0,False
28079038,Cuatro Caminos,440033.47,4.47745e+06,1012,SP_RBF_LINEAR,2022-02-08 21:00:00,26.172863,False
28079036,Moratalaz,445245.5,4.4732375e+06,1021,OC_RBF_GAUSSIAN,2022-05-22 23:00:00,7.347437e-05,False
28079050,Plaza Castilla,441609.94,4.4796625e+06,1010,SP_RBF_MULTIQUADRIQ,2022-01-20 12:00:00,31.031086,False
28079056,Plaza Elíptica,438991.9,4.4707415e+06,86,HR,2022-01-10 18:00:00,53.0,False
28079008,Escuelas Aguirre,442117.25,4.4747705e+06,1022,OC_RBF_LINEAR,2022-02-18 00:00:00,2.7146914,False
28079008,Escuelas Aguirre,442117.25,4.4747705e+06,1000,TI_RBF_MULTICUADRIC,2022-04-01 10:00:00,936.68036,False
28079004,Plaza de España,439579.34,4.4750495e+06,87,PRE,2022-09-22 10:00:00,953.0,True
28079057,Sanchinarro,444026.8,4.4828205e+06,88,RS,2022-07-23 03:00:00,0.3882577,True
28079011,Ramón y Cajal,442564.03,4.4780885e+06,1001,TI_RBF_GAUSSIAN,2022-09-04 23:00:00,3.215714e-10,False
28079050,Plaza Castilla,441609.94,4.4796625e+06,81,VV,2022-11-17 12:00:00,3.0392916,True
28079049,Parque del Retiro,442095.53,4.4739815e+06,83,TEMP,2022-03-15 04:00:00,11.600334,True
28079035,Plaza del Carmen,440346.38,4.4745245e+06,81,VV,2022-01-15 11:00:00,0.0,True
28079047,Méndez Álvaro,441715.44,4.47217e+06,1004,TI_KRIGING,2022-09-30 03:00:00,55.660286,False
28079057,Sanchinarro,444026.8,4.4828205e+06,1014,SP_KRIGING,2022-06-11 07:00:00,8.927012,False
28079008,Escuelas Aguirre,442117.25,4.4747705e+06,1021,OC_RBF_GAUSSIAN,2022-01-29 03:00:00,6.976339e-25,False
28079016,Arturo Soria,445786.2,4.476796e+06,1013,SP_IDW,2022-05-28 02:00:00,12.546221,False
28079008,Escuelas Aguirre,442117.25,4.4747705e+06,1024,OC_KRIGING,2022-07-02 15:00:00,6.1331353,False
28079018,Farolillo,437891.7,4.471833e+06,1000,TI_RBF_MULTICUADRIC,2022-06-16 03:00:00,32.50235,False
28079039,Barrio del Pilar,439689.06,4.4810815e+06,1022,OC_RBF_LINEAR,2022-07-15 19:00:00,6.500088,False
28079011,Ramón y Cajal,442564.03,4.4780885e+06,20,TOLUENO,2022-11-18 00:00:00,0.0,False
28079011,Ramón y Cajal,442564.03,4.4780885e+06,1022,OC_RBF_LINEAR,2022-08-30 03:00:00,0.0,False
28079024,Casa de Campo,436598.56,4.4745715e+06,30,BENCENO,2022-11-23 11:00:00,0.0,False
28079004,Plaza de España,439579.34,4.4750495e+06,81,VV,2022-10-31 01:00:00,0.0,True
28079057,Sanchinarro,444026.8,4.4828205e+06,1013,SP_IDW,2022-08-02 01:00:00,0.34417954,False
28079008,Escuelas Aguirre,442117.25,4.4747705e+06,1001,TI_RBF_GAUSSIAN,2022-08-02 13:00:00,2.7614676e-22,False
28079039,Barrio del Pilar,439689.06,4.4810815e+06,83,TEMP,2022-11-05 04:00:00,5.0,False
28079059,Juan Carlos I,447744.47,4.4790775e+06,1024,OC_KRIGING,2022-08-02 00:00:00,3.145232,False
28079060,Tres Olivos,441556.7,4.483544e+06,14,O3,2022-10-26 14:00:00,25.0,False
28079056,Plaza Elíptica,438991.9,4.4707415e+06,86,HR,2022-05-12 22:00:00,42.0,False
28079054,Ensanche de Vallecas,448033.22,4.469339e+06,82,DV,2022-06-30 01:00:00,275.0,False
28079024,Casa de Campo,436598.56,4.4745715e+06,86,HR,2022-10-17 04:00:00,88.0,False
28079050,Plaza Castilla,441609.94,4.4796625e+06,1004,TI_KRIGING,2022-04-15 21:00:00,244.34213,False
28079048,Castellana,441449.62,4.4768115e+06,1010,SP_RBF_MULTIQUADRIQ,2022-04-03 18:00:00,31.648281,False
28079017,Villaverde,439420.7,4.4665325e+06,1011,SP_RBF_GAUSSIAN,2022-09-19 13:00:00,0.0,False
28079048,Castellana,441449.62,4.4768115e+06,87,PRE,2022-07-02 22:00:00,941.51685,True
28079017,Villaverde,439420.7,4.4665325e+06,1001,TI_RBF_GAUSSIAN,2022-04-25 12:00:00,0.0,False
28079008,Escuelas Aguirre,442117.25,4.4747705e+06,1010,SP_RBF_MULTIQUADRIQ,2022-04-15 01:00:00,11.02185,False
28079047,Méndez Álvaro,441715.44,4.47217e+06,8,NO2,2022-08-06 14:00:00,6.0,False
28079040,Vallecas,444701.7,4.471043e+06,1003,TI_IDW,2022-05-08 22:00:00,216.68219,False
28079004,Plaza de España,439579.34,4.4750495e+06,1,SO2,2022-09-05 11:00:00,6.0,False
28079055,Urb. Embajada,450778.88,4.479239e+06,86,HR,2022-04-23 00:00:00,94.53414,True
28079036,Moratalaz,445245.5,4.4732375e+06,1020,OC_RBF_MULTIQUADRIQ,2022-02-22 13:00:00,3.5416882,False
28079008,Escuelas Aguirre,442117.25,4.4747705e+06,1022,OC_RBF_LINEAR,2022-11-24 01:00:00,1.1994368,False
28079050,Plaza Castilla,441609.94,4.4796625e+06,10,<PM10,2022-01-07 20:00:00,11.0,False
28079018,Farolillo,437891.7,4.471833e+06,14,O3,2022-04-08 15:00:00,73.0,False
28079049,Parque del Retiro,442095.53,4.4739815e+06,1022,OC_RBF_LINEAR,2022-10-13 05:00:00,0.0,False
28079048,Castellana,441449.62,4.4768115e+06,1003,TI_IDW,2022-01-14 14:00:00,1752.9904,False
28079050,Plaza Castilla,441609.94,4.4796625e+06,1010,SP_RBF_MULTIQUADRIQ,2022-10-26 03:00:00,17.563421,False
28079018,Farolillo,437891.7,4.471833e+06,14,O3,2022-04-24 15:00:00,92.0,False
28079018,Farolillo,437891.7,4.471833e+06,1002,TI_RBF_LINEAR,2022-09-12 16:00:00,474.88223,False
28079024,Casa de Campo,436598.56,4.4745715e+06,1024,OC_KRIGING,2022-09-30 11:00:00,9.445708,False
28079017,Villaverde,439420.7,4.4665325e+06,1001,TI_RBF_GAUSSIAN,2022-10-17 00:00:00,0.0,False
28079058,El Pardo,434381.6,4.4855485e+06,82,DV,2022-07-28 17:00:00,175.7933,True
28079036,Moratalaz,445245.5,4.4732375e+06,1012,SP_RBF_LINEAR,2022-01-31 00:00:00,2.714278,False
28079036,Moratalaz,445245.5,4.4732375e+06,1022,OC_RBF_LINEAR,2022-08-18 21:00:00,5.6823173,False
28079008,Escuelas Aguirre,442117.25,4.4747705e+06,82,DV,2022-11-27 07:00:00,61.5389,True
28079039,Barrio del Pilar,439689.06,4.4810815e+06,1021,OC_RBF_GAUSSIAN,2022-08-06 01:00:00,1.7865982e-10,False
28079039,Barrio del Pilar,439689.06,4.4810815e+06,89,PRECIPITACION,2022-01-23 18:00:00,0.0,False
28079035,Plaza del Carmen,440346.38,4.4745245e+06,1000,TI_RBF_MULTICUADRIC,2022-07-06 13:00:00,80.422325,False
28079060,Tres Olivos,441556.7,4.483544e+06,1004,TI_KRIGING,2022-11-11 07:00:00,410.1815,False
28079055,Urb. Embajada,450778.88,4.479239e+06,1002,TI_RBF_LINEAR,2022-12-16 03:00:00,45.29717,False
28079018,Farolillo,437891.7,4.471833e+06,1010,SP_RBF_MULTIQUADRIQ,2022-11-29 19:00:00,17.536652,False
28079038,Cuatro Caminos,440033.47,4.47745e+06,10,<PM10,2022-09-01 02:00:00,11.0,False
28079059,Juan Carlos I,447744.47,4.4790775e+06,1011,SP_RBF_GAUSSIAN,2022-08-27 07:00:00,2.751099e-39,False
28079004,Plaza de España,439579.34,4.4750495e+06,87,PRE,2022-12-03 03:00:00,940.0,True
28079056,Plaza Elíptica,438991.9,4.4707415e+06,1000,TI_RBF_MULTICUADRIC,2022-03-02 07:00:00,618.94525,False
28079056,Plaza Elíptica,438991.9,4.4707415e+06,12,NOX,2022-01-22 03:00:00,45.0,False
28079016,Arturo Soria,445786.2,4.476796e+06,86,HR,2022-05-16 02:00:00,52.0,False
28079040,Vallecas,444701.7,4.471043e+06,12,NOX,2022-02-07 21:00:00,31.0,False
28079059,Juan Carlos I,447744.47,4.4790775e+06,12,NOX,2022-12-06 16:00:00,41.0,False
28079004,Plaza de España,439579.34,4.4750495e+06,12,NOX,2022-10-27 19:00:00,159.0,False
28079060,Tres Olivos,441556.7,4.483544e+06,1002,TI_RBF_LINEAR,2022-02-08 06:00:00,59.959763,False
28079038,Cuatro Caminos,440033.47,4.47745e+06,1011,SP_RBF_GAUSSIAN,2022-02-05 00:00:00,1.8517833e-19,False
28079039,Barrio del Pilar,439689.06,4.4810815e+06,89,PRECIPITACION,2022-12-02 01:00:00,0.0,False
28079011,Ramón y Cajal,442564.03,4.4780885e+06,1002,TI_RBF_LINEAR,2022-05-19 11:00:00,828.9796,False
28079057,Sanchinarro,444026.8,4.4828205e+06,9,<PM2.5,2022-06-12 14:00:00,6.0,False
28079058,El Pardo,434381.6,4.4855485e+06,81,VV,2022-08-11 00:00:00,2.6822507,True
28079050,Plaza Castilla,441609.94,4.4796625e+06,1000,TI_RBF_MULTICUADRIC,2022-11-09 03:00:00,143.50598,False
28079024,Casa de Campo,436598.56,4.4745715e+06,89,PRECIPITACION,2022-09-29 20:00:00,0.0,False
28079059,Juan Carlos I,447744.47,4.4790775e+06,8,NO2,2022-06-21 15:00:00,6.0,False
28079040,Vallecas,444701.7,4.471043e+06,1003,TI_IDW,2022-05-27 23:00:00,203.72058,False
28079011,Ramón y Cajal,442564.03,4.4780885e+06,1011,SP_RBF_GAUSSIAN,2022-05-24 21:00:00,3.344343e-11,False
28079048,Castellana,441449.62,4.4768115e+06,1014,SP_KRIGING,2022-04-27 05:00:00,6.1857057,False
28079056,Plaza Elíptica,438991.9,4.4707415e+06,1021,OC_RBF_GAUSSIAN,2022-10-10 09:00:00,0.40418744,False
28079058,El Pardo,434381.6,4.4855485e+06,1004,TI_KRIGING,2022-01-02 16:00:00,307.68332,False
28079016,Arturo Soria,445786.2,4.476796e+06,81,VV,2022-05-20 08:00:00,0.3047154,True
28079047,Méndez Álvaro,441715.44,4.47217e+06,1022,OC_RBF_LINEAR,2022-12-30 23:00:00,2.0094736,False
28079016,Arturo Soria,445786.2,4.476796e+06,1013,SP_IDW,2022-08-16 21:00:00,16.263447,False
28079008,Escuelas Aguirre,442117.25,4.4747705e+06,30,BENCENO,2022-08-10 07:00:00,0.0,False
28079035,Plaza del Carmen,440346.38,4.4745245e+06,86,HR,2022-04-09 20:00:00,69.0,False
28079016,Arturo Soria,445786.2,4.476796e+06,1022,OC_RBF_LINEAR,2022-08-11 03:00:00,0.0,False
28079059,Juan Carlos I,447744.47,4.4790775e+06,88,RS,2022-09-10 04:00:00,1.0,False
28079036,Moratalaz,445245.5,4.4732375e+06,83,TEMP,2022-12-10 00:00:00,8.0,False
28079057,Sanchinarro,444026.8,4.4828205e+06,1000,TI_RBF_MULTICUADRIC,2022-10-03 18:00:00,211.80495,False
28079018,Farolillo,437891.7,4.471833e+06,88,RS,2022-05-06 03:00:00,0.60874045,True
28079047,Méndez Álvaro,441715.44,4.47217e+06,1020,OC_RBF_MULTIQUADRIQ,2022-04-29 02:00:00,8.583861,False
28079040,Vallecas,444701.7,4.471043e+06,1024,OC_KRIGING,2022-09-21 07:00:00,7.1782913,False
28079048,Castellana,441449.62,4.4768115e+06,82,DV,2022-12-23 07:00:00,175.73717,True
28079059,Juan Carlos I,447744.47,4.4790775e+06,1012,SP_RBF_LINEAR,2022-01-13 01:00:00,0.36973217,False
28079008,Escuelas Aguirre,442117.25,4.4747705e+06,14,O3,2022-11-26 12:00:00,28.0,False
28079011,Ramón y Cajal,442564.03,4.4780885e+06,1012,SP_RBF_LINEAR,2022-07-02 15:00:00,14.705767,False
28079038,Cuatro Caminos,440033.47,4.47745e+06,35,ETILBENCENO,2022-11-22 09:00:00,0.0,False
28079060,Tres Olivos,441556.7,4.483544e+06,86,HR,2022-07-13 16:00:00,17.17838,True
28079008,Escuelas Aguirre,442117.25,4.4747705e+06,87,PRE,2022-07-12 06:00:00,762.17755,True
28079054,Ensanche de Vallecas,448033.22,4.469339e+06,1001,TI_RBF_GAUSSIAN,2022-10-29 07:00:00,0.0,False
28079060,Tres Olivos,441556.7,4.483544e+06,1012,SP_RBF_LINEAR,2022-03-31 21:00:00,16.446295,False
28079004,Plaza de España,439579.34,4.4750495e+06,1012,SP_RBF_LINEAR,2022-02-08 11:00:00,40.23979,False
28079024,Casa de Campo,436598.56,4.4745715e+06,1014,SP_KRIGING,2022-08-24 08:00:00,17.054947,False
28079018,Farolillo,437891.7,4.471833e+06,1013,SP_IDW,2022-04-01 15:00:00,21.502394,False
28079056,Plaza Elíptica,438991.9,4.4707415e+06,1014,SP_KRIGING,2022-03-17 14:00:00,27.29926,False
28079054,Ensanche de Vallecas,448033.22,4.469339e+06,89,PRECIPITACION,2022-05-08 11:00:00,0.0,False
28079024,Casa de Campo,436598.56,4.4745715e+06,1014,SP_KRIGING,2022-03-10 11:00:00,25.115349,False
28079016,Arturo Soria,445786.2,4.476796e+06,1013,SP_IDW,2022-10-20 03:00:00,4.4760604,False
28079055,Urb. Embajada,450778.88,4.479239e+06,89,PRECIPITACION,2022-01-05 05:00:00,0.0,True
28079008,Escuelas Aguirre,442117.25,4.4747705e+06,1013,SP_IDW,2022-12-20 07:00:00,21.864183,False
28079024,Casa de Campo,436598.56,4.4745715e+06,35,ETILBENCENO,2022-10-18 04:00:00,0.0,False
28079040,Vallecas,444701.7,4.471043e+06,1021,OC_RBF_GAUSSIAN,2022-11-08 10:00:00,0.0,False
28079040,Vallecas,444701.7,4.471043e+06,10,<PM10,2022-10-06 06:00:00,30.0,False
28079058,El Pardo,434381.6,4.4855485e+06,1002,TI_RBF_LINEAR,2022-08-26 14:00:00,53.174618,False
28079027,Barajas Pueblo,450835.2,4.480854e+06,87,PRE,2022-04-22 11:00:00,926.94135,True
28079057,Sanchinarro,444026.8,4.4828205e+06,7,NO,2022-07-11 19:00:00,6.0,False
28079049,Parque del Retiro,442095.53,4.4739815e+06,87,PRE,2022-06-22 12:00:00,939.52893,True
28079055,Urb. Embajada,450778.88,4.479239e+06,83,TEMP,2022-05-11 21:00:00,23.362177,True
28079038,Cuatro Caminos,440033.47,4.47745e+06,1002,TI_RBF_LINEAR,2022-07-31 12:00:00,427.0997,False
28079004,Plaza de España,439579.34,4.4750495e+06,1010,SP_RBF_MULTIQUADRIQ,2022-06-03 04:00:00,9.504297,False
28079056,Plaza Elíptica,438991.9,4.4707415e+06,1000,TI_RBF_MULTICUADRIC,2022-03-16 20:00:00,581.6591,False
28079060,Tres Olivos,441556.7,4.483544e+06,1010,SP_RBF_MULTIQUADRIQ,2022-09-18 20:00:00,11.74574,False
28079011,Ramón y Cajal,442564.03,4.4780885e+06,1013,SP_IDW,2022-04-10 23:00:00,7.1202826,False
